Date,Close,High,Low,Open,Volume,Return,LogReturn,MA_5,MA_20,STD_5,STD_20,Momentum,Volatility,RSI,MACD_Hist,BB_Width,ATR,ATR_norm,GARCH_Vol,Regime,Signal,ML_Proba,ML_Signal
5/28/2021,15435.65039,15469.65039,15394.75,15421.2002,468100,0.006376434,0.00635619,15296.22012,14935.93999,98.24828711,276.3813131,757.8505859,0.00870703,66.2003756,55.05319855,7.214361657,187.3349075,0.012136509,0.014117735,2,1,0.87388927,1
5/31/2021,15582.7998,15606.34961,15374,15437.75,436000,0.009533088,0.009487935,15373.24004,14983.525,142.6291556,301.8852407,659.6494141,0.007899405,69.23371842,62.25051428,7.855063097,190.5502434,0.012228242,0.014117735,2,-1,0.213184,0
6/1/2021,15574.84961,15660.75,15528.2998,15629.65039,409600,-0.00051019,-0.000510321,15446.51992,15030.55996,130.3968215,317.4665915,466.75,0.007484857,68.87407728,61.75432603,8.234640857,186.4002399,0.011968028,0.014117735,2,1,0.9101552,1
6/2/2021,15576.2002,15597.4502,15459.84961,15520.34961,428600,8.67E-05,8.67E-05,15501.46992,15084.54497,110.3262882,313.64842,546.0498047,0.007012745,68.90362953,56.91481306,8.106486877,182.9145504,0.011743207,0.014117735,2,1,0.941075,1
6/3/2021,15690.34961,15705.09961,15611,15655.5498,410200,0.007328451,0.007301728,15571.96992,15138.16997,90.4713203,321.248648,784.2998047,0.005693368,71.37715939,56.67552089,8.273508652,179.0563263,0.011411876,0.014117735,2,-1,0.12531704,0
6/4/2021,15670.25,15733.59961,15622.34961,15712.5,414200,-0.001281017,-0.001281839,15618.88984,15185.44248,56.58799122,326.7345328,494.9501953,0.003787872,70.31653037,50.63546807,8.388597962,174.2130173,0.011117437,0.014117735,2,1,0.8011581,1
6/7/2021,15751.65039,15773.4502,15678.09961,15725.09961,394000,0.005194581,0.005181136,15652.65996,15231.86748,76.53360506,338.3072311,553.9501953,0.003780048,72.12316864,47.6383248,8.659242896,169.1406729,0.010737965,0.014117735,2,-1,0.19090159,0
6/8/2021,15740.09961,15778.7998,15680,15773.90039,378200,-0.000733306,-0.000733575,15685.70996,15271.75498,69.92728298,349.2279391,531.6494141,0.003926845,71.45853821,40.66502947,8.915420412,164.1163252,0.010426638,0.014117735,2,-1,0.102588914,0
6/9/2021,15635.34961,15800.4502,15566.90039,15766.2998,457900,-0.006654977,-0.00667722,15697.53984,15310.98496,48.48542365,343.4667646,333.8994141,0.004915427,65.5584132,25.5246705,8.745877361,169.0758594,0.010813692,0.014117735,2,1,0.85384864,1
6/10/2021,15737.75,15751.25,15648.5,15692.09961,298300,0.006549287,0.006527934,15707.01992,15363.04746,51.28143674,323.7726218,399.9003906,0.005108083,68.31279,19.22071498,8.216456188,165.2776116,0.010501985,0.014117735,2,1,0.85627186,1
6/11/2021,15799.34961,15835.5498,15749.7998,15796.4502,363000,0.003914131,0.00390649,15732.83984,15419.12495,59.91357364,294.6583229,363.6992188,0.004962494,69.87359463,16.1380913,7.450420396,160.4577683,0.010155973,0.014117735,2,1,0.9337802,1
6/14/2021,15811.84961,15823.0498,15606.5,15791.40039,392900,0.000791172,0.000790859,15744.87969,15463.55991,69.86140284,282.6937711,229.0498047,0.004277853,70.19442742,12.06592788,7.127357645,164.4643423,0.010401335,0.014117735,2,1,0.9035533,1
6/15/2021,15869.25,15901.59961,15842.40039,15866.9502,323300,0.003630214,0.00362364,15770.70977,15501.61743,88.9264067,283.5549256,294.4003906,0.004265414,71.68560133,10.42494701,7.131517875,159.1276036,0.010027418,0.014117735,2,-1,0.10972166,0
6/16/2021,15767.5498,15880.84961,15742.59961,15847.5,340200,-0.006408633,-0.006429256,15797.1498,15538.4874,49.55768951,266.4499046,191.3496094,0.00500048,65.43879894,0.216618915,6.685418874,157.6363462,0.009997517,0.014117735,4,-1,0.1621196,0
6/17/2021,15691.40039,15769.34961,15616.75,15648.2998,357600,-0.004829502,-0.004841202,15787.87988,15577.75493,65.28553224,222.602049,1.05078125,0.004828858,61.14246304,-13.19632156,5.571165811,157.2765793,0.010023107,0.014117735,0,-1,0.07091288,0
6/18/2021,15683.34961,15761.5,15450.90039,15756.5,640800,-0.00051307,-0.000513201,15764.67988,15603.15742,79.2978977,202.3228463,13.09960938,0.004811995,60.68880601,-23.53874975,5.055384934,168.2282243,0.010726549,0.014117735,4,1,0.749129,1
6/21/2021,15746.5,15765.15039,15505.65039,15525.84961,351500,0.004026588,0.004018503,15751.60996,15630.59741,74.83989087,180.4743194,-5.150390625,0.004686986,63.00738777,-26.81693112,4.501545345,174.7476368,0.011097554,0.014117735,0,1,0.7811252,1
6/22/2021,15772.75,15895.75,15752.09961,15840.5,322200,0.001667037,0.001665649,15732.30996,15658.8124,42.27679483,153.026656,32.65039063,0.004707974,63.95895932,-27.78930728,3.810044611,172.9263771,0.010963616,0.014117735,4,-1,0.1987542,0
6/23/2021,15686.9502,15862.9502,15673.9502,15862.7998,287500,-0.005439749,-0.005454599,15716.19004,15678.0874,40.82190548,127.8526017,51.60058594,0.004522925,58.64857906,-34.35289515,3.17934958,174.074493,0.011096771,0.014117735,0,1,0.95230573,1
6/24/2021,15790.4502,15821.40039,15702.7002,15737.2998,316700,0.006597841,0.00657617,15736,15700.71743,48.99893683,101.8773112,52.70019531,0.004530353,62.6745281,-31.91790358,2.529762618,171.244186,0.010844794,0.014117735,4,1,0.79348457,1
6/25/2021,15860.34961,15870.7998,15772.2998,15839.34961,314600,0.004426689,0.00441692,15771.4,15721.95239,63.301945,86.87685442,61,0.004577888,65.14277454,-26.04198658,2.154365596,166.0481727,0.010469389,0.014117735,0,-1,0.27752015,0
6/28/2021,15814.7002,15915.65039,15792.15039,15915.34961,255100,-0.00287821,-0.00288236,15785.04004,15733.54741,63.93979306,82.70238063,2.850585938,0.004688319,62.24774378,-25.63209076,2.049335918,163.0090175,0.010307436,0.014117735,4,-1,0.19970143,0
6/29/2021,15748.4502,15835.90039,15724.0498,15807.5,360300,-0.00418914,-0.004197939,15780.18008,15742.22744,65.99784855,73.80066811,-120.7998047,0.004672804,58.20494459,-29.9259391,1.827746263,159.3548438,0.010118764,0.014117735,0,-1,0.113752514,0
6/30/2021,15721.5,15839.09961,15708.75,15776.90039,262400,-0.001711292,-0.001712758,15787.09004,15749.49243,54.6252386,62.95077959,-46.04980469,0.004258991,56.59468852,-34.36668352,1.558318924,157.2830414,0.010004328,0.014117735,4,-1,0.1363962,0
7/1/2021,15680,15755.5498,15667.0498,15755.0498,224900,-0.002639697,-0.002643187,15765,15748.97495,72.37541616,63.50266521,-11.40039063,0.004050521,54.11212418,-39.51691433,1.572032263,152.369967,0.009717472,0.014117735,0,1,0.90495414,1
7/2/2021,15722.2002,15738.34961,15635.9502,15705.84961,254800,0.002691339,0.002687724,15737.37012,15751.57246,49.68909994,61.1312263,38.85058594,0.004136991,56.21540482,-39.41023588,1.513076849,148.8006418,0.009464365,0.014117735,4,1,0.887083,1
7/5/2021,15834.34961,15845.9502,15762.0498,15793.40039,207000,0.007133188,0.007107867,15741.3,15755.70742,57.49758177,63.8722417,87.84960938,0.004547904,61.29297872,-31.46040119,1.580505623,147.0113102,0.009284329,0.014117735,0,-1,0.20610672,0
7/6/2021,15818.25,15914.2002,15801,15813.75,391400,-0.001016752,-0.001017269,15755.25996,15759.61494,67.30464749,65.24294599,45.5,0.004554879,60.21345674,-27.12422002,1.614023133,144.5962306,0.009141102,0.014117735,4,1,0.9954764,1
7/7/2021,15879.65039,15893.5498,15779.7002,15819.59961,329300,0.003881617,0.003874103,15786.89004,15771.82998,82.84110864,63.60184157,192.7001953,0.004189469,62.89735535,-20.27262613,1.572205814,142.4000434,0.008967455,0.014117735,0,-1,0.08772829,0
7/8/2021,15727.90039,15885.75,15682.90039,15855.40039,307900,-0.009556256,-0.00960221,15796.47012,15771.3375,69.00363362,63.91697074,-62.54980469,0.004937214,53.32342652,-25.76014671,1.580044987,146.7178695,0.00932851,0.014117735,4,-1,0.112867855,0
7/9/2021,15689.7998,15730.84961,15632.75,15688.25,243200,-0.002422484,-0.002425423,15789.99004,15765.86001,78.57891419,66.04857197,-170.5498047,0.004662867,51.21554011,-31.38236761,1.63330601,143.2451366,0.009129826,0.014117735,0,1,0.97624844,1
7/12/2021,15692.59961,15789.2002,15644.75,15766.7998,216300,0.000178447,0.000178432,15761.64004,15759.89751,83.95995301,67.05334805,-122.1005859,0.004631298,51.36767714,-34.1125958,1.658780314,143.3312123,0.009133682,0.014117735,4,1,0.97277224,1
7/13/2021,15812.34961,15820.7998,15744.59961,15794,246700,0.007630985,0.007602017,15760.45996,15757.05249,83.00136258,63.26978622,63.89941406,0.005140677,57.47597575,-27.34581816,1.56546434,142.2504253,0.00899616,0.014117735,0,1,0.98191136,1
7/14/2021,15853.9502,15877.34961,15764.2002,15808.7002,0,0.002630892,0.002627437,15755.31992,15761.37251,74.09262808,66.87142863,132.4501953,0.0051243,59.3844915,-19.90621331,1.654125139,140.1717817,0.008841442,0.014117735,4,1,0.9436315,1
7/15/2021,15924.2002,15952.34961,15855,15872.15039,284900,0.004431072,0.004421284,15794.57988,15773.0125,102.4949554,73.93843159,244.2001953,0.005076707,62.44934992,-10.56118082,1.827584139,137.1880411,0.008615066,0.014117735,0,-1,0.15894555,0
7/16/2021,15923.40039,15962.25,15882.59961,15958.34961,276300,-5.02E-05,-5.02E-05,15841.3,15785.01504,95.81606762,77.99015,201.2001953,0.005082738,62.3916245,-5.021906711,1.926267289,133.0782089,0.008357399,0.014117735,4,-1,0.050045174,0
7/19/2021,15752.40039,15836.90039,15707.5,15754.5,242100,-0.010738912,-0.010796991,15853.26016,15785.31006,73.82239318,77.84781807,-81.94921875,0.005877509,51.44294245,-13.00871905,1.922715918,138.9940791,0.008823676,0.014117735,0,-1,0.13628069,0
7/20/2021,15632.09961,15728.4502,15578.5498,15703.9502,274300,-0.007636981,-0.007666292,15817.21016,15778.27754,125.0392789,85.06094807,-186.1503906,0.006299479,45.40613766,-25.78958321,2.101805005,141.4838296,0.009050853,0.014117735,4,1,0.7605207,1
7/22/2021,15824.0498,15834.7998,15726.40039,15736.59961,265300,0.012279233,0.012204455,15811.23008,15785.13252,123.5490072,82.80812771,-55.60058594,0.00749356,54.56737185,-20.91936465,2.045250592,145.8564271,0.009217389,0.014117735,0,1,0.8411161,1
7/23/2021,15856.0498,15899.7998,15768.40039,15856.7998,294100,0.002022238,0.002020196,15797.6,15788.4125,111.1025361,84.31530813,128.1494141,0.006768211,55.89609147,-15.40106263,2.082043317,144.8237833,0.009133661,0.014117735,4,-1,0.16831964,0
7/26/2021,15824.4502,15893.34961,15797,15849.2998,267100,-0.001992906,-0.001994894,15777.80996,15786.61753,89.87777893,83.076275,134.6503906,0.006746585,54.21007462,-13.7895093,2.051680459,141.3613423,0.008933097,0.014117735,0,-1,0.055761386,0
7/27/2021,15746.4502,15881.5498,15701,15860.5,311000,-0.004929081,-0.004941269,15776.61992,15783.20503,90.33654887,83.26355029,53.85058594,0.006994006,50.18604633,-17.64084612,2.05675007,144.1605182,0.009155112,0.014117735,4,-1,0.107701875,0
7/28/2021,15709.40039,15767.5,15513.4502,15761.5498,318600,-0.002352899,-0.002355671,15792.08008,15781.25254,61.40038833,84.56904348,-102.9492188,0.006539304,48.35012273,-22.06077035,2.089256408,152.009753,0.009676356,0.014117735,0,1,0.70274913,1
7/29/2021,15778.4502,15817.34961,15737.7998,15762.7002,401600,0.004395445,0.004385813,15782.96016,15784.10005,58.79599511,83.40196267,-75.5,0.00665988,51.88302143,-19.78406425,2.060052269,148.8625719,0.00943455,0.014117735,4,-1,0.05308242,0
7/30/2021,15763.0498,15862.7998,15744.84961,15800.59961,400000,-0.000976039,-0.000976516,15764.36016,15788.25254,42.28593606,79.94185034,-161.1503906,0.006434587,51.04440379,-18.773711,1.974067169,146.654545,0.009303691,0.014117735,0,1,0.7231718,1
8/2/2021,15885.15039,15892.90039,15834.65039,15874.90039,244800,0.007746,0.007716154,15776.5002,15796.40005,65.94498984,81.15026104,-38.25,0.007008856,56.98138713,-9.792267374,2.002873827,145.4542622,0.009156619,0.014117735,4,1,0.85430485,1
8/3/2021,16130.75,16146.90039,15914.34961,15951.5498,341300,0.015460956,0.015342653,15853.36016,15811.22007,167.6660523,110.2816952,378.3496094,0.007517637,65.93121591,11.61821687,2.719317038,153.7611007,0.009532173,0.014117735,0,1,0.9015449,1
8/4/2021,16258.7998,16290.2002,16176.15039,16195.25,427300,0.007938242,0.0079069,15963.24004,15833.24756,221.2106301,148.9706766,626.7001953,0.00678443,69.4946613,32.16837584,3.668196416,154.1674646,0.009482094,0.014117735,4,1,0.875833,1
8/5/2021,16294.59961,16349.4502,16210.2998,16288.9502,418200,0.002201873,0.002199452,16066.46992,15853.99502,233.5093181,181.1856182,470.5498047,0.006127939,70.42600481,45.14152858,4.455606191,153.0948164,0.009395433,0.014117735,0,-1,0.16794199,0
8/6/2021,16238.2002,16336.75,16223.2998,16304.40039,320100,-0.003461234,-0.003467237,16161.5,15879.51001,166.1176895,197.6746135,382.1503906,0.006456833,66.95773092,46.69866108,4.853282763,150.2630578,0.009253677,0.014117735,4,1,0.98380303,1
8/9/2021,16258.25,16320.75,16179.0498,16281.34961,240500,0.001234731,0.001233969,16236.11992,15907.93252,62.31199577,209.4764201,433.7998047,0.00629122,67.56917752,45.79120064,5.133850258,149.6514247,0.009204645,0.014117735,0,1,0.9592794,1
8/10/2021,16280.09961,16359.25,16202.25,16274.7998,288000,0.001343909,0.001343007,16265.98984,15937.30752,21.80292743,218.6813723,533.6494141,0.005730934,68.25851847,43.3970436,5.349567008,150.176323,0.009224533,0.014117735,4,1,0.9914125,1
8/11/2021,16282.25,16338.75,16162.5498,16327.2998,277900,0.000132087,0.000132078,16270.67988,15960.80254,22.38405831,229.523514,572.8496094,0.005505466,68.32986689,38.84049084,5.606531332,152.035171,0.009337479,0.014117735,0,1,0.9495752,1
8/12/2021,16364.40039,16375.5,16286.90039,16303.65039,280200,0.005045395,0.00503271,16284.64004,15986.32505,48.06541043,244.8829643,585.9501953,0.005519697,71.01071178,38.18434013,5.972164045,147.8362302,0.009034014,0.014117735,2,1,0.95316815,1
8/13/2021,16529.09961,16543.59961,16376.2998,16385.69922,321900,0.010064482,0.010014173,16342.81992,16016.57002,111.7144388,272.5933176,766.0498047,0.005591593,75.49019787,45.18832589,6.635405716,150.0764437,0.009079529,0.014117735,2,1,0.9207101,1
8/16/2021,16563.05078,16589.40039,16480.75,16518.40039,254000,0.002054024,0.002051918,16403.78008,16048.55254,134.8047846,297.4751853,677.9003906,0.005544573,76.30308521,48.17934804,7.226644139,147.1174399,0.008882267,0.014117735,2,1,0.9025216,1
8/17/2021,16614.59961,16628.55078,16495.40039,16545.25,297400,0.003112279,0.003107445,16470.68008,16091.6625,140.942618,314.297215,483.8496094,0.003885034,77.52206279,49.51155886,7.614851026,146.1197935,0.008794662,0.014117735,2,-1,0.1061133,0
8/18/2021,16568.84961,16701.84961,16535.84961,16691.94922,251800,-0.002753602,-0.0027574,16528,16138.5,96.38825334,311.9975123,310.0498047,0.003835693,73.88925687,43.41199142,7.537195126,147.5398083,0.00890465,0.014117735,2,-1,0.14630985,0
8/20/2021,16450.5,16509.55078,16376.0498,16382.5,350800,-0.007142898,-0.007168531,16545.21992,16169.82251,61.0769408,310.207875,155.9003906,0.004776267,65.35690482,28.24199657,7.479444774,150.7726651,0.009165233,0.014117735,2,1,0.98148876,1
8/23/2021,16496.44922,16592.5,16395.69922,16592.25,275600,0.002793181,0.002789287,16538.68984,16201.84248,64.85961416,309.1648951,258.2490234,0.004536023,66.95249772,18.6028679,7.439565357,154.0603877,0.009339003,0.014117735,2,1,0.8900014,1
8/24/2021,16624.59961,16647.09961,16495.30078,16561.40039,275400,0.007768362,0.007738344,16550.99961,16241.84995,75.59176394,309.5295593,366.3496094,0.004932636,70.96856027,18.13916511,7.429993423,153.8988478,0.009257296,0.014117735,2,1,0.9912355,1
8/25/2021,16634.65039,16712.44922,16617.5,16654,265900,0.000604573,0.00060439,16555.00977,16286.25996,80.2006009,298.2218091,354.5507813,0.004953087,71.26351814,15.87256556,7.13904027,149.68816,0.008998576,0.014117735,2,1,0.9863008,1
8/26/2021,16636.90039,16683.69922,16603.40039,16627.94922,253500,0.00013526,0.000135251,16568.61992,16332.63496,88.48290366,275.0079076,354.6503906,0.004952942,71.33373315,12.06075974,6.56463706,144.7317791,0.008699444,0.014117735,2,1,0.8575049,1
8/27/2021,16705.19922,16722.05078,16565.59961,16642.55078,217400,0.004105262,0.004096858,16619.55977,16378.97241,75.90149364,253.9889989,340.7988281,0.004900908,73.4540919,11.66786271,6.045748112,145.5688786,0.008713986,0.014117735,2,1,0.8478549,1
8/30/2021,16931.05078,16951.5,16764.84961,16775.84961,283500,0.013519837,0.013429259,16706.48008,16437.37246,129.5558657,238.7375098,401.9511719,0.005598957,78.98868777,23.46652181,5.662524022,152.7640145,0.009022713,0.014117735,2,1,0.88459677,1
8/31/2021,17132.19922,17153.5,16915.84961,16947.5,464400,0.011880446,0.011810428,16808,16499.7249,218.0251088,249.5253223,569.1484375,0.006340807,82.49014701,40.65812621,5.896030423,158.8273271,0.009270691,0.014117735,2,-1,0.13963698,0
9/1/2021,17076.25,17225.75,17055.05078,17185.59961,301900,-0.003265735,-0.003271079,16896.31992,16546.9999,219.6848451,265.025822,461.6503906,0.006684665,78.56817396,43.82867206,6.244400067,159.6753194,0.009350725,0.014117735,2,1,0.87489074,1
9/2/2021,17234.15039,17245.5,17059.69922,17095.40039,242400,0.009246784,0.009204294,17015.76992,16595.76743,205.2651606,297.0101982,665.3007813,0.006661107,81.27411724,51.59237285,6.977435258,161.5414238,0.009373333,0.014117735,2,1,0.96253,1
9/3/2021,17323.59961,17340.09961,17212.19922,17262.44922,261400,0.005190231,0.005176808,17139.45,16647.21743,150.2966157,329.4478371,873.0996094,0.00539805,82.61334253,57.34200482,7.715548449,159.1384928,0.009186226,0.014117735,2,1,0.9380673,1
9/6/2021,17377.80078,17429.55078,17345.55078,17399.34961,228000,0.003128748,0.003123863,17228.8,16704.19746,126.3131415,352.7116108,881.3515625,0.005382461,83.38858026,59.14771023,8.232200418,155.3393985,0.008938956,0.014117735,2,-1,0.1005901,0
9/7/2021,17362.09961,17436.5,17287,17401.55078,243400,-0.000903519,-0.000903927,17274.78008,16759.38994,124.1836099,365.3942376,737.5,0.00562157,82.24455911,53.79096696,8.500124409,154.9222986,0.008923016,0.014117735,2,-1,0.18287282,0
9/8/2021,17353.5,17383.40039,17254.19922,17375.75,252700,-0.000495309,-0.000495432,17330.23008,16813.05996,57.21756188,370.0913221,718.8496094,0.005713313,81.58437388,44.55635357,8.581909572,153.0850753,0.008821568,0.014117735,2,1,0.7342214,1
9/9/2021,17369.25,17379.65039,17302.69922,17312.84961,241500,0.000907598,0.000907186,17357.25,16867.40996,20.83425431,367.845351,732.3496094,0.005656382,81.87139219,34.82764225,8.502343857,147.6469393,0.008500479,0.014117735,2,-1,0.15077305,0
9/13/2021,17355.30078,17378.34961,17269.15039,17363.55078,241100,-0.000803099,-0.000803421,17363.59023,16916.95498,10.08368007,363.2324533,650.1015625,0.005886472,80.67216673,23.32452106,8.371133046,144.9006735,0.008349073,0.014117735,2,1,0.8472063,1
9/14/2021,17380,17438.55078,17367.05078,17420.34961,230400,0.001423151,0.00142214,17364.03008,16959.5,10.87538353,365.2393458,448.9492188,0.004823305,81.19734395,13.72553844,8.396268264,140.497054,0.008083835,0.014117735,2,1,0.9182695,1
9/15/2021,17519.44922,17532.69922,17386.90039,17387.65039,388200,0.008023545,0.007991528,17395.5,17007.31992,70.12969862,373.1256358,387.25,0.004101729,83.86331054,13.11502116,8.553443701,141.3686372,0.00806924,0.014117735,2,1,0.8671776,1
9/16/2021,17629.5,17644.59961,17510.44922,17539.19922,503300,0.006281635,0.006261988,17450.7,17058.06494,119.8222627,385.7057596,553.25,0.003774535,85.59870702,16.26427275,8.815524456,140.8530482,0.007989622,0.014117735,2,-1,0.16497204,0
9/17/2021,17585.15039,17792.94922,17537.65039,17709.65039,508300,-0.002515648,-0.002518817,17493.88008,17108.87998,122.0140441,384.8071145,351,0.003503855,81.78171008,11.71444389,8.768863449,149.0277467,0.008474636,0.014117735,2,-1,0.056790818,0
9/20/2021,17396.90039,17622.75,17361.80078,17443.84961,339100,-0.010705055,-0.010762766,17502.2,17156.2,111.1355485,356.7515475,73.30078125,0.005134008,67.93416683,-6.632596255,8.107119211,157.0221376,0.009025869,0.014117735,2,1,0.991154,1
9/21/2021,17562,17578.34961,17326.09961,17450.5,363600,0.009490174,0.009445425,17538.6,17209.47754,88.6324441,331.725496,184.1992188,0.00584927,72.35521726,-10.10061536,7.515068789,163.8241278,0.00932833,0.014117735,2,-1,0.26470783,0
9/22/2021,17546.65039,17610.44922,17524,17580.90039,295200,-0.000874024,-0.000874406,17544.04023,17255.58008,87.9956195,309.4892861,184.5507813,0.005848171,71.3699942,-15.55377926,6.992586537,158.2973485,0.009021514,0.014117735,2,1,0.93681794,1
9/23/2021,17822.94922,17843.90039,17646.55078,17670.84961,320500,0.015746528,0.015623838,17582.73008,17314.99502,153.2769113,297.8555024,469.4492188,0.007410754,77.34888583,-3.317557467,6.706640857,168.2225379,0.009438535,0.014117735,2,1,0.931522,1
9/24/2021,17853.19922,17947.65039,17819.40039,17897.44922,360100,0.00169725,0.001695811,17636.33984,17375.80996,195.4180835,275.444368,483.9492188,0.00739375,77.89320796,3.66988561,6.180315312,165.3673567,0.009262618,0.014117735,2,1,0.8752144,1
9/27/2021,17855.09961,17943.5,17802.90039,17932.19922,295700,0.000106445,0.00010644,17727.97969,17433.30498,159.1290262,246.5988274,499.7988281,0.00735029,77.92909097,5.183632307,5.514841986,163.5982318,0.009162549,0.014117735,2,-1,0.4139858,0
9/28/2021,17748.59961,17912.84961,17576.09961,17906.44922,398000,-0.005964682,-0.005982542,17765.29961,17474.18242,129.6150354,225.8481989,368.5996094,0.007864849,70.97617321,-3.742455179,5.038967535,175.9662153,0.009914372,0.014117735,4,-1,0.25112236,0
9/29/2021,17711.30078,17781.75,17608.15039,17657.94922,562200,-0.002101508,-0.002103719,17798.22969,17503.1375,64.97436418,216.6303478,191.8515625,0.007670976,68.66551131,-14.31932129,4.825309631,175.797172,0.009925706,0.014117735,0,-1,0.099883914,0
9/30/2021,17618.15039,17742.15039,17585.34961,17718.90039,378600,-0.005259376,-0.005273255,17757.26992,17530.23252,100.393797,193.0309043,-11.34960938,0.007675643,63.13730736,-28.90808627,4.293000732,174.440287,0.009901169,0.014117735,4,-1,0.11247621,0
10/1/2021,17532.05078,17557.15039,17452.90039,17531.90039,305800,-0.004886983,-0.004898964,17693.04023,17545.12754,123.7028955,180.0378786,-53.09960938,0.007796375,58.45292007,-44.73081281,4.000637038,173.7838379,0.009912351,0.014117735,0,1,0.81903386,1
10/4/2021,17691.25,17750.90039,17581.34961,17615.55078,295800,0.009080468,0.009039488,17660.27031,17563.51006,85.99454994,174.9252361,294.3496094,0.007353367,63.80089116,-44.74116035,3.882960288,177.0028216,0.010005105,0.014117735,4,1,0.9154597,1
10/5/2021,17822.30078,17833.44922,17640.90039,17661.34961,427000,0.007407661,0.007380359,17675.01055,17585.73506,108.3347659,178.29361,260.3007813,0.007134573,67.50855949,-36.53446602,3.95272906,178.1132506,0.009993842,0.014117735,0,-1,0.11676161,0
10/6/2021,17646,17884.59961,17613.15039,17861.5,395800,-0.009892145,-0.009941397,17661.95039,17599.93008,106.791243,170.6909632,99.34960938,0.007986409,58.78543553,-43.13888675,3.781128011,184.7801055,0.010471501,0.014117735,4,1,0.9666501,1
10/7/2021,17790.34961,17857.55078,17763.80078,17810.55078,419900,0.008180302,0.008147025,17696.39023,17621.77256,116.4633886,165.3644506,-32.59960938,0.006635453,63.00094348,-38.11893174,3.658595154,186.6922966,0.010494021,0.014117735,0,1,0.85689306,1
10/8/2021,17895.19922,17941.84961,17840.34961,17886.84961,324100,0.005893623,0.005876323,17769.01992,17648.07002,100.4951273,164.9124163,42,0.006893849,65.74187786,-28.51011451,3.643157365,184.1785611,0.010292065,0.014117735,4,1,0.8905823,1
10/11/2021,17945.94922,18041.94922,17839.09961,17867.55078,375800,0.002835956,0.002831942,17819.95977,17677.60244,114.7590512,162.5942492,90.84960938,0.006941127,67.01558811,-19.91632779,3.585944901,185.5122074,0.010337275,0.014117735,0,1,0.9214832,1
10/12/2021,17991.94922,18008.65039,17864.94922,17915.80078,355600,0.002563253,0.002559973,17853.88945,17708.1999,138.2907558,161.2163467,243.3496094,0.006568487,68.1707426,-12.6669836,3.549412329,182.5257049,0.010144854,0.014117735,4,1,0.8769377,1
10/13/2021,18161.75,18197.80078,18050.75,18097.84961,506700,0.009437598,0.009393342,17957.03945,17740.31494,136.8007782,184.0018384,450.4492188,0.006893999,72.06045261,1.289214725,4.043734475,184.1918376,0.010141745,0.014117735,0,1,0.8229079,1
10/14/2021,18338.55078,18350.75,18248.69922,18272.84961,538700,0.009734788,0.00968771,18066.67969,17775.76748,182.0153126,225.2186508,720.4003906,0.006635897,75.42763646,19.16131757,4.939668286,184.5352777,0.010062697,0.014117735,4,1,0.9187219,1
10/18/2021,18477.05078,18543.15039,18445.30078,18500.09961,469900,0.007552396,0.00752402,18183.05,17820.3625,225.7249053,269.4472364,945,0.005902931,77.69537351,36.06300944,5.894934628,185.9684443,0.010064834,0.014117735,0,-1,0.05318163,0
10/19/2021,18418.75,18604.44922,18377.69922,18602.34961,368200,-0.003155308,-0.003160296,18277.61016,17871.45498,199.0204293,281.5346161,727.5,0.006283363,74.57540185,38.82889091,6.141771909,188.8814126,0.010254844,0.014117735,4,-1,0.12141617,0
10/20/2021,18266.59961,18458.30078,18209.34961,18439.90039,371300,-0.008260625,-0.008294933,18332.54023,17906.68496,124.3674181,284.8385437,444.2988281,0.007235991,67.01240254,26.51196648,6.201622942,193.1721097,0.010575154,0.014117735,0,-1,0.2674145,0
10/21/2021,18178.09961,18384.19922,18048,18382.69922,365900,-0.004844908,-0.004856683,18335.81016,17938.25742,118.8467072,277.7381896,532.0996094,0.006404705,63.00963556,9.388698136,6.036387932,203.3883317,0.011188647,0.014117735,4,-1,0.07327046,0
10/22/2021,18114.90039,18314.25,18034.34961,18230.69922,324700,-0.003476668,-0.003482726,18291.08008,17952.85498,154.3436696,279.0280612,324.5507813,0.006416634,60.24231241,-8.25622542,6.05949111,208.8534788,0.011529375,0.014117735,0,1,0.8973614,1
10/25/2021,18125.40039,18241.40039,17968.5,18229.5,418700,0.000579633,0.000579465,18220.75,17966.46504,125.9175626,280.5457551,230.2011719,0.006260672,60.55229473,-20.58100674,6.087834804,213.4282582,0.011775092,0.014117735,4,1,0.8717984,1
10/26/2021,18268.40039,18310.44922,18099.30078,18154.5,341400,0.007889481,0.007858522,18190.68008,17987.13008,74.10548062,287.0571477,322.4511719,0.006593824,64.60034804,-20.42239183,6.221975315,213.2654139,0.011674006,0.014117735,0,-1,0.30459362,0
10/27/2021,18210.94922,18342.05078,18167.90039,18295.84961,335200,-0.003144839,-0.003149794,18179.55,18010.24756,63.23400721,285.449247,219,0.006765433,61.85409547,-25.1935196,6.179182373,210.4714836,0.011557414,0.014117735,4,-1,0.19715701,0
10/28/2021,17857.25,18190.69922,17799.44922,18187.65039,374200,-0.019422338,-0.01961343,18115.38008,18017.54502,157.5440023,279.2017002,-304.5,0.008742433,48.25358778,-51.65284132,6.041492443,224.8306634,0.012590442,0.014117735,0,-1,0.2806999,0
